index,index_in_file,peak_frequency,index_in_summary,input_file_dt,freq_group,ref_time,call_start_time,call_end_time,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
568,47,41280.0,46422,2022-06-24 09:00:00,HF,2022-06-24 09:14:34.240500000,2022-06-24 09:14:34.240500000,2022-06-24 09:14:34.250600000,874.2405,874.2506,39218.0,45281.0,Echolocation,Pipistrellus nathusii,0.555,0.57,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_090000.WAV,Foliage,recover-20220624_unit2,10,
569,48,41280.0,46423,2022-06-24 09:00:00,HF,2022-06-24 09:14:34.422500000,2022-06-24 09:14:34.422500000,2022-06-24 09:14:34.433300000,874.4225,874.4333,39218.0,51711.0,Echolocation,Pipistrellus nathusii,0.572,0.599,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_090000.WAV,Foliage,recover-20220624_unit2,10,
570,49,44160.0,46424,2022-06-24 09:00:00,HF,2022-06-24 09:14:35.445500000,2022-06-24 09:14:35.445500000,2022-06-24 09:14:35.458000000,875.4455,875.458,39218.0,51033.0,Echolocation,Pipistrellus nathusii,0.482,0.55,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_090000.WAV,Foliage,recover-20220624_unit2,10,
571,50,41280.0,46425,2022-06-24 09:00:00,HF,2022-06-24 09:14:35.824500000,2022-06-24 09:14:35.824500000,2022-06-24 09:14:35.835900000,875.8245,875.8359,38359.0,49489.0,Echolocation,Pipistrellus nathusii,0.493,0.546,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_090000.WAV,Foliage,recover-20220624_unit2,10,
572,51,39360.0,46426,2022-06-24 09:00:00,HF,2022-06-24 09:14:36.289500000,2022-06-24 09:14:36.289500000,2022-06-24 09:14:36.299300000,876.2895,876.2993,38359.0,47699.0,Echolocation,Pipistrellus nathusii,0.489,0.637,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_090000.WAV,Foliage,recover-20220624_unit2,10,
573,52,39360.0,46427,2022-06-24 09:00:00,HF,2022-06-24 09:14:36.656500000,2022-06-24 09:14:36.656500000,2022-06-24 09:14:36.665400000,876.6565,876.6654,39218.0,46570.0,Echolocation,Pipistrellus nathusii,0.555,0.619,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_090000.WAV,Foliage,recover-20220624_unit2,10,
574,53,42240.0,46428,2022-06-24 09:00:00,HF,2022-06-24 09:14:37.026500000,2022-06-24 09:14:37.026500000,2022-06-24 09:14:37.033900000,877.0265,877.0339,38359.0,44619.0,Echolocation,Pipistrellus nathusii,0.525,0.573,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_090000.WAV,Foliage,recover-20220624_unit2,10,
575,69,45120.0,46444,2022-06-24 09:00:00,HF,2022-06-24 09:20:01.118500000,2022-06-24 09:20:01.118500000,2022-06-24 09:20:01.128300000,1201.1185,1201.1283,43515.0,57667.0,Echolocation,Pipistrellus pipistrellus,0.491,0.588,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_090000.WAV,Foliage,recover-20220624_unit2,10,
576,344,44160.0,46944,2022-06-24 09:30:00,HF,2022-06-24 09:47:56.461500000,2022-06-24 09:47:56.461500000,2022-06-24 09:47:56.468300000,1076.4615,1076.4683,40937.0,46892.0,Echolocation,Pipistrellus nathusii,0.505,0.552,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_093000.WAV,Foliage,recover-20220624_unit2,10,
577,345,42240.0,46945,2022-06-24 09:30:00,HF,2022-06-24 09:47:56.839500000,2022-06-24 09:47:56.839500000,2022-06-24 09:47:56.850200000,1076.8395,1076.8502,39218.0,47390.0,Echolocation,Pipistrellus nathusii,0.425,0.556,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_093000.WAV,Foliage,recover-20220624_unit2,10,
578,346,43200.0,46946,2022-06-24 09:30:00,HF,2022-06-24 09:47:57.025500000,2022-06-24 09:47:57.025500000,2022-06-24 09:47:57.034300000,1077.0255,1077.0343,40078.0,47587.0,Echolocation,Pipistrellus nathusii,0.525,0.615,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_093000.WAV,Foliage,recover-20220624_unit2,10,
579,117,45120.0,47074,2022-06-24 10:00:00,HF,2022-06-24 10:13:51.258500000,2022-06-24 10:13:51.258500000,2022-06-24 10:13:51.261299999,831.2585,831.2613,43515.0,56425.0,Echolocation,Myotis brandtii,0.234,0.564,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_100000.WAV,Foliage,recover-20220624_unit2,10,
580,230,42240.0,47187,2022-06-24 10:00:00,HF,2022-06-24 10:16:16.067500000,2022-06-24 10:16:16.067500000,2022-06-24 10:16:16.078600000,976.0675,976.0786,40078.0,54174.0,Echolocation,Pipistrellus nathusii,0.502,0.542,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_100000.WAV,Foliage,recover-20220624_unit2,10,
581,231,45120.0,47188,2022-06-24 10:00:00,HF,2022-06-24 10:16:16.254500000,2022-06-24 10:16:16.254500000,2022-06-24 10:16:16.263700000,976.2545,976.2637,40078.0,47537.0,Echolocation,Pipistrellus nathusii,0.595,0.638,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_100000.WAV,Foliage,recover-20220624_unit2,10,
582,232,43200.0,47189,2022-06-24 10:00:00,HF,2022-06-24 10:16:16.821500000,2022-06-24 10:16:16.821500000,2022-06-24 10:16:16.828300000,976.8215,976.8283,39218.0,53990.0,Echolocation,Pipistrellus nathusii,0.607,0.66,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_100000.WAV,Foliage,recover-20220624_unit2,10,
583,233,40320.0,47190,2022-06-24 10:00:00,HF,2022-06-24 10:16:17.008500000,2022-06-24 10:16:17.008500000,2022-06-24 10:16:17.015699999,977.0085,977.0157,38359.0,47829.0,Echolocation,Pipistrellus nathusii,0.421,0.603,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_100000.WAV,Foliage,recover-20220624_unit2,10,
584,234,41280.0,47191,2022-06-24 10:00:00,HF,2022-06-24 10:16:17.193500000,2022-06-24 10:16:17.193500000,2022-06-24 10:16:17.200300000,977.1935,977.2003,39218.0,52467.0,Echolocation,Pipistrellus nathusii,0.355,0.55,-1,/mnt/ubna_data_01/recover-20220624_unit2/20220624_100000.WAV,Foliage,recover-20220624_unit2,10,
585,35,28800.0,47453,2022-06-25 04:30:00,HF,2022-06-25 04:50:33.353500000,2022-06-25 04:50:33.353500000,2022-06-25 04:50:33.364400000,1233.3535,1233.3644,25468.0,49921.0,Echolocation,Eptesicus serotinus,0.53,0.662,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
586,36,29760.0,47454,2022-06-25 04:30:00,HF,2022-06-25 04:50:33.489500000,2022-06-25 04:50:33.489500000,2022-06-25 04:50:33.500299999,1233.4895,1233.5003,25468.0,48642.0,Echolocation,Eptesicus serotinus,0.45,0.652,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
587,62,29760.0,47480,2022-06-25 04:30:00,HF,2022-06-25 04:51:22.845500000,2022-06-25 04:51:22.845500000,2022-06-25 04:51:22.853700000,1282.8455,1282.8537,27187.0,46588.0,Echolocation,Eptesicus serotinus,0.547,0.628,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
588,64,30720.0,47482,2022-06-25 04:30:00,HF,2022-06-25 04:51:23.078500000,2022-06-25 04:51:23.078500000,2022-06-25 04:51:23.087000000,1283.0785,1283.087,28046.0,47983.0,Echolocation,Eptesicus serotinus,0.548,0.61,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
589,79,31680.0,47497,2022-06-25 04:30:00,HF,2022-06-25 04:51:33.209500000,2022-06-25 04:51:33.209500000,2022-06-25 04:51:33.217700000,1293.2095,1293.2177,28046.0,47011.0,Echolocation,Eptesicus serotinus,0.566,0.629,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
590,81,28800.0,47499,2022-06-25 04:30:00,HF,2022-06-25 04:51:33.453500000,2022-06-25 04:51:33.453500000,2022-06-25 04:51:33.461200000,1293.4535,1293.4612,27187.0,47209.0,Echolocation,Eptesicus serotinus,0.658,0.718,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
591,112,29760.0,47530,2022-06-25 04:30:00,HF,2022-06-25 04:51:58.280500000,2022-06-25 04:51:58.280500000,2022-06-25 04:51:58.288600000,1318.2805,1318.2886,27187.0,46508.0,Echolocation,Eptesicus serotinus,0.597,0.7,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
592,113,28800.0,47531,2022-06-25 04:30:00,HF,2022-06-25 04:51:58.408500000,2022-06-25 04:51:58.408500000,2022-06-25 04:51:58.415900000,1318.4085,1318.4159,27187.0,48397.0,Echolocation,Eptesicus serotinus,0.64,0.764,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
593,116,28800.0,47534,2022-06-25 04:30:00,HF,2022-06-25 04:51:58.753500000,2022-06-25 04:51:58.753500000,2022-06-25 04:51:58.762200000,1318.7535,1318.7622,27187.0,47088.0,Echolocation,Eptesicus serotinus,0.554,0.615,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
594,195,27840.0,47613,2022-06-25 04:30:00,HF,2022-06-25 04:53:03.053500000,2022-06-25 04:53:03.053500000,2022-06-25 04:53:03.063600000,1383.0535,1383.0636,26328.0,49583.0,Echolocation,Eptesicus serotinus,0.552,0.714,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
595,214,27840.0,47632,2022-06-25 04:30:00,HF,2022-06-25 04:53:05.745500000,2022-06-25 04:53:05.745500000,2022-06-25 04:53:05.754100000,1385.7455,1385.7541,26328.0,49380.0,Echolocation,Eptesicus serotinus,0.628,0.712,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
596,215,27840.0,47633,2022-06-25 04:30:00,HF,2022-06-25 04:53:05.864500000,2022-06-25 04:53:05.864500000,2022-06-25 04:53:05.872900000,1385.8645,1385.8729,25468.0,49776.0,Echolocation,Eptesicus serotinus,0.604,0.684,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
597,224,30720.0,47642,2022-06-25 04:30:00,HF,2022-06-25 04:53:06.809500000,2022-06-25 04:53:06.809500000,2022-06-25 04:53:06.819100000,1386.8095,1386.8191,28046.0,47087.0,Echolocation,Eptesicus serotinus,0.547,0.623,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
598,259,27840.0,47677,2022-06-25 04:30:00,HF,2022-06-25 04:53:13.231500000,2022-06-25 04:53:13.231500000,2022-06-25 04:53:13.241200000,1393.2315,1393.2412,25468.0,49942.0,Echolocation,Eptesicus serotinus,0.657,0.712,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
599,264,27840.0,47682,2022-06-25 04:30:00,HF,2022-06-25 04:53:13.836500000,2022-06-25 04:53:13.836500000,2022-06-25 04:53:13.846200000,1393.8365,1393.8462,26328.0,49696.0,Echolocation,Eptesicus serotinus,0.638,0.699,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
600,266,28800.0,47684,2022-06-25 04:30:00,HF,2022-06-25 04:53:14.075500000,2022-06-25 04:53:14.075500000,2022-06-25 04:53:14.084100000,1394.0755,1394.0841,26328.0,49034.0,Echolocation,Eptesicus serotinus,0.586,0.665,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
601,353,26880.0,47771,2022-06-25 04:30:00,HF,2022-06-25 04:53:32.847500000,2022-06-25 04:53:32.847500000,2022-06-25 04:53:32.856900000,1412.8475,1412.8569,25468.0,48551.0,Echolocation,Eptesicus serotinus,0.617,0.764,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
602,378,26880.0,47796,2022-06-25 04:30:00,HF,2022-06-25 04:53:37.095500000,2022-06-25 04:53:37.095500000,2022-06-25 04:53:37.108200000,1417.0955,1417.1082,25468.0,49025.0,Echolocation,Eptesicus serotinus,0.659,0.798,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
603,381,29760.0,47799,2022-06-25 04:30:00,HF,2022-06-25 04:53:37.429500000,2022-06-25 04:53:37.429500000,2022-06-25 04:53:37.437700000,1417.4295,1417.4377,27187.0,49480.0,Echolocation,Eptesicus serotinus,0.633,0.734,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
604,399,29760.0,47817,2022-06-25 04:30:00,HF,2022-06-25 04:53:39.994500000,2022-06-25 04:53:39.994500000,2022-06-25 04:53:40.001800000,1419.9945,1420.0018,28046.0,47603.0,Echolocation,Eptesicus serotinus,0.495,0.603,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
605,400,28800.0,47818,2022-06-25 04:30:00,HF,2022-06-25 04:53:40.118500000,2022-06-25 04:53:40.118500000,2022-06-25 04:53:40.127300000,1420.1185,1420.1273,27187.0,47913.0,Echolocation,Eptesicus serotinus,0.586,0.659,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
606,403,30720.0,47821,2022-06-25 04:30:00,HF,2022-06-25 04:53:40.346500000,2022-06-25 04:53:40.346500000,2022-06-25 04:53:40.354700000,1420.3465,1420.3547,27187.0,49426.0,Echolocation,Eptesicus serotinus,0.419,0.506,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
607,410,28800.0,47828,2022-06-25 04:30:00,HF,2022-06-25 04:53:41.549500000,2022-06-25 04:53:41.549500000,2022-06-25 04:53:41.560500000,1421.5495,1421.5605,25468.0,49626.0,Echolocation,Eptesicus serotinus,0.603,0.734,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
608,413,29760.0,47831,2022-06-25 04:30:00,HF,2022-06-25 04:53:41.885500000,2022-06-25 04:53:41.885500000,2022-06-25 04:53:41.893000000,1421.8855,1421.893,27187.0,48893.0,Echolocation,Eptesicus serotinus,0.553,0.647,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
609,415,32640.0,47833,2022-06-25 04:30:00,HF,2022-06-25 04:53:42.071500000,2022-06-25 04:53:42.071500000,2022-06-25 04:53:42.078800000,1422.0715,1422.0788,28046.0,46637.0,Echolocation,Eptesicus serotinus,0.493,0.592,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
610,445,26880.0,47863,2022-06-25 04:30:00,HF,2022-06-25 04:53:48.050500000,2022-06-25 04:53:48.050500000,2022-06-25 04:53:48.061500000,1428.0505,1428.0615,24609.0,49955.0,Echolocation,Eptesicus serotinus,0.687,0.761,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
611,446,27840.0,47864,2022-06-25 04:30:00,HF,2022-06-25 04:53:48.146500000,2022-06-25 04:53:48.146500000,2022-06-25 04:53:48.157200000,1428.1465,1428.1572,26328.0,49956.0,Echolocation,Eptesicus serotinus,0.608,0.682,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
612,456,33600.0,47874,2022-06-25 04:30:00,HF,2022-06-25 04:53:49.524499999,2022-06-25 04:53:49.524499999,2022-06-25 04:53:49.532400000,1429.5245,1429.5324,28906.0,45921.0,Echolocation,Eptesicus serotinus,0.564,0.63,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
613,492,27840.0,47910,2022-06-25 04:30:00,HF,2022-06-25 04:53:56.250500000,2022-06-25 04:53:56.250500000,2022-06-25 04:53:56.259400000,1436.2505,1436.2594,26328.0,48981.0,Echolocation,Eptesicus serotinus,0.596,0.76,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
614,497,31680.0,47915,2022-06-25 04:30:00,HF,2022-06-25 04:53:56.816500000,2022-06-25 04:53:56.816500000,2022-06-25 04:53:56.825700000,1436.8165,1436.8257,29765.0,48502.0,Echolocation,Eptesicus serotinus,0.504,0.569,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
615,502,30720.0,47920,2022-06-25 04:30:00,HF,2022-06-25 04:53:57.550500000,2022-06-25 04:53:57.550500000,2022-06-25 04:53:57.556900000,1437.5505,1437.5569,28046.0,49700.0,Echolocation,Eptesicus serotinus,0.622,0.719,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
616,513,29760.0,47931,2022-06-25 04:30:00,HF,2022-06-25 04:53:59.562500000,2022-06-25 04:53:59.562500000,2022-06-25 04:53:59.570500000,1439.5625,1439.5705,27187.0,48252.0,Echolocation,Eptesicus serotinus,0.572,0.651,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
617,514,30720.0,47932,2022-06-25 04:30:00,HF,2022-06-25 04:53:59.678500000,2022-06-25 04:53:59.678500000,2022-06-25 04:53:59.685300000,1439.6785,1439.6853,27187.0,49780.0,Echolocation,Eptesicus serotinus,0.62,0.708,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
618,549,26880.0,47967,2022-06-25 04:30:00,HF,2022-06-25 04:54:07.799500000,2022-06-25 04:54:07.799500000,2022-06-25 04:54:07.811300000,1447.7995,1447.8113,25468.0,49053.0,Echolocation,Eptesicus serotinus,0.627,0.774,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
619,550,28800.0,47968,2022-06-25 04:30:00,HF,2022-06-25 04:54:07.911500000,2022-06-25 04:54:07.911500000,2022-06-25 04:54:07.920000000,1447.9115,1447.92,26328.0,49530.0,Echolocation,Eptesicus serotinus,0.656,0.737,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
620,620,31680.0,48038,2022-06-25 04:30:00,HF,2022-06-25 04:54:19.306500000,2022-06-25 04:54:19.306500000,2022-06-25 04:54:19.312700000,1459.3065,1459.3127,27187.0,48092.0,Echolocation,Eptesicus serotinus,0.495,0.582,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
621,780,28800.0,48198,2022-06-25 04:30:00,HF,2022-06-25 04:58:17.479500000,2022-06-25 04:58:17.479500000,2022-06-25 04:58:17.487500000,1697.4795,1697.4875,27187.0,48134.0,Echolocation,Eptesicus serotinus,0.561,0.645,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
622,783,32640.0,48201,2022-06-25 04:30:00,HF,2022-06-25 04:58:19.526499999,2022-06-25 04:58:19.526499999,2022-06-25 04:58:19.535900000,1699.5265,1699.5359,28906.0,48034.0,Echolocation,Eptesicus serotinus,0.511,0.604,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
623,786,32640.0,48204,2022-06-25 04:30:00,HF,2022-06-25 04:58:20.083500000,2022-06-25 04:58:20.083500000,2022-06-25 04:58:20.090500000,1700.0835,1700.0905,29765.0,44174.0,Echolocation,Eptesicus serotinus,0.452,0.555,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
624,788,34560.0,48206,2022-06-25 04:30:00,HF,2022-06-25 04:58:20.331500000,2022-06-25 04:58:20.331500000,2022-06-25 04:58:20.337600000,1700.3315,1700.3376,28906.0,47725.0,Echolocation,Eptesicus serotinus,0.485,0.588,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
625,790,33600.0,48208,2022-06-25 04:30:00,HF,2022-06-25 04:58:20.529500000,2022-06-25 04:58:20.529500000,2022-06-25 04:58:20.535200000,1700.5295,1700.5352,29765.0,49075.0,Echolocation,Eptesicus serotinus,0.447,0.648,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220625_043000.WAV,Foliage,recover-20220627_unit2,9,
626,163,33600.0,52688,2022-06-26 06:00:00,LF,2022-06-26 06:12:35.264500000,2022-06-26 06:12:35.264500000,2022-06-26 06:12:35.278400000,755.2645,755.2784,32343.0,36154.0,Echolocation,Pipistrellus nathusii,0.273,0.509,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_060000.WAV,Foliage,recover-20220627_unit2,9,
627,131,46080.0,54163,2022-06-26 08:00:00,HF,2022-06-26 08:04:40.264500000,2022-06-26 08:04:40.264500000,2022-06-26 08:04:40.270300000,280.2645,280.2703,43515.0,63917.0,Echolocation,Pipistrellus pipistrellus,0.292,0.64,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage,recover-20220627_unit2,9,
628,134,46080.0,54166,2022-06-26 08:00:00,HF,2022-06-26 08:05:05.027500000,2022-06-26 08:05:05.027500000,2022-06-26 08:05:05.038500000,305.0275,305.0385,44375.0,49698.0,Echolocation,Pipistrellus pipistrellus,0.479,0.552,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_080000.WAV,Foliage,recover-20220627_unit2,9,
629,40,37440.0,54304,2022-06-26 09:00:00,LF,2022-06-26 09:28:59.447500000,2022-06-26 09:28:59.447500000,2022-06-26 09:28:59.458900000,1739.4475,1739.4589,35781.0,40718.0,Echolocation,Pipistrellus nathusii,0.414,0.522,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_090000.WAV,Foliage,recover-20220627_unit2,9,
630,0,42240.0,54328,2022-06-26 09:30:00,HF,2022-06-26 09:36:14.188500000,2022-06-26 09:36:14.188500000,2022-06-26 09:36:14.199500000,374.1885,374.1995,37500.0,52475.0,Echolocation,Pipistrellus nathusii,0.51,0.573,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,9,
631,1,40320.0,54329,2022-06-26 09:30:00,HF,2022-06-26 09:36:14.480500000,2022-06-26 09:36:14.480500000,2022-06-26 09:36:14.491100000,374.4805,374.4911,36640.0,54063.0,Echolocation,Pipistrellus nathusii,0.513,0.555,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,9,
632,2,44160.0,54330,2022-06-26 09:30:00,HF,2022-06-26 09:36:14.889500000,2022-06-26 09:36:14.889500000,2022-06-26 09:36:14.901000000,374.8895,374.901,37500.0,53413.0,Echolocation,Pipistrellus nathusii,0.53,0.578,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,9,
633,3,42240.0,54331,2022-06-26 09:30:00,HF,2022-06-26 09:36:15.078500000,2022-06-26 09:36:15.078500000,2022-06-26 09:36:15.089400000,375.0785,375.0894,37500.0,55723.0,Echolocation,Pipistrellus nathusii,0.453,0.554,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,9,
634,4,40320.0,54332,2022-06-26 09:30:00,HF,2022-06-26 09:36:15.181500000,2022-06-26 09:36:15.181500000,2022-06-26 09:36:15.194000000,375.1815,375.194,38359.0,51101.0,Echolocation,Pipistrellus nathusii,0.556,0.585,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,9,
635,5,40320.0,54333,2022-06-26 09:30:00,HF,2022-06-26 09:36:15.373500000,2022-06-26 09:36:15.373500000,2022-06-26 09:36:15.384500000,375.3735,375.3845,36640.0,53155.0,Echolocation,Pipistrellus nathusii,0.483,0.544,-1,/mnt/ubna_data_01/recover-20220627_unit2/20220626_093000.WAV,Foliage,recover-20220627_unit2,9,
